id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreemeasure_educationalmeasure_measuresystem,schoolorinstitution_degree_degreemeasure_educationalmeasure_measurevalue_stringvalue,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv42584.xml, graduacao em letras portugues/espanhol em 2000  uniceub  brasilia  df.,,,2000,,notknown,,,,2000,,letras portugues,,,,graduacao em letras portugues,,deg-1,bachelors,bachelors,br,brasilia,df,uniceub
cv44172.xml,(2009)  curso: mba em governanca em tecnologia da informacao instituicao: universidade ceuma / df,,,2009,,notknown,,,,2009,,instituicao,,,,mba,,deg-1,mba,mba,,,,universidade ceuma / df
cv44172.xml,graduacao (2002) curso: processamento de dados instituicao: faculdade de ciencias gerenciais de brasilia fcgb/ad1 - df,,,2002,,notknown,,,,2002,,,,,,graduacao,,deg-2,bachelors,bachelors,,,,faculdade de ciencias gerenciais de brasilia fcgb/ad1 - df
cv39723.xml,xp  kanban) ;   modelagem de negocios ; udf  asa sul  -  analise e desenvolvimento de sistemas   ferramentas para julho 2014 - dezembro 2017 monitoramento de  equipe ensino superior completo em analise e desenvolvimento de sistemas (vsts  trello).,,,,2017-12,,,2014-07,,,2017-12,desenvolvimento de sistemas,,,,ensino superior,true,deg-1,ensino superior,some college,,,,udf
cv39723.xml,(graduacao).,,,,,,,,,,,,,,,graduacao,,deg-2,bachelors,bachelors,,,,
cv45197.xml,fundacao getulio vargas  fgv pos graduacao em administracao de empresas marco de 2016 - junho de 2018,,,,2018-06,,,2016-03,,,,administracao de empresas,,,,pos graduacao em administracao de empresas,false,deg-2,bachelors,bachelors,,,,fundacao getulio vargas  fgv
cv45197.xml,universidade brasilia  unb licenciatura em computacao janeiro de 2005 - dezembro de 2009,,,,2009-12,,,2005-01,,,2009-12,,,,,,,deg-1,,,,,,universidade brasilia  unb
cv44959.xml,cursando 1 semestre de ciencias da computacao - iesb,,,,,,,,,,,,,,,,false,deg-1,,,,,,iesb
cv44039.xml,graduacao em processamento de dados  concluida em 1992 faculdades integradas anglo americana,,,1992,,notknown,,,,1992,,dados,,,,graduacao em processamento de dados,true,deg-2,bachelors,bachelors,,,,faculdades integradas anglo americana
cv44039.xml,pos-graduacao em gerencia de projetos - interrompida fundacao getulio vargas,,,,,,,,,,,interrompida,,,,pos-graduacao em gerencia de projetos,,deg-1,masters,masters,,,,fundacao getulio vargas
cv43653.xml,fgv - fundacao getulio vargas 05/2014 mba em gerenciamento de projetos,,,,2014-05,notknown,,,,,2014-05,gerenciamento de projetos,,,,mba,,deg-1,mba,mba,,,,fgv - fundacao getulio vargas
cv43653.xml,unitri - centro universitario do triangulo 12/2000 bacharel em ciencias da computacao    mostra de software - sistema de agencia de turismo    artigo publicado no 5th world multiconference on cybernetics and informatics  orlando usa: tecnicas de inteligencia artificial aplicadas a processos de logistica  certificados,,,,2000-12,notknown,,,,,2000-12,sistema de agencia,,,,bacharel em ciencias da computacao,,deg-2,bachelors,bachelors,,,,unitri - centro universitario do triangulo
cv44211.xml,pos-graduacao: financas - 1993 - fei - universidade de engenharia industrial,,,1993,,notknown,,,,1993,,financas,,,,pos-graduacao,,deg-1,masters,masters,,,,fei - universidade de engenharia industrial
cv44211.xml,especializacao: producao - 1984 - fei - universidade de engenharia industrial,,,1984,,notknown,,,,1984,,producao,,,,,,deg-2,,,,,,fei - universidade de engenharia industrial
cv44211.xml,graduacao: administracao de empresas -1983 - fei - universidade de engenharia industrial  cursos complementares e conhecimentos:,,,1983,,notknown,,,,1983,,administracao de empresas,,,,graduacao,,deg-3,bachelors,bachelors,,,,fei - universidade de engenharia industrial
cv44211.xml,  reengenharia de processos - fundacao vanzolini (usp).,,,,,,,,,,,,,,,,,deg-4,,,,,,fundacao vanzolini
cv44211.xml,  metodologia intelectual - (programacao neolinguistica) - instituto ilven.   auditor da qualidade  teleperformance.   metodo pdca  indg.   academia no modulo sap  sd; localizacao brasil sd  wbrlfi - versao ecc 6.0  ka solution   mrp  mrp ii  ccq  kan-ban  just. in time  cep  5s  produtividade e racionalizacao operacional - abs consultoria   programacao cobol  jcl e dos - compucenter ltda.   sws: microsiga; newage; logix; benner; brands; aris; visio; project e outros correlatos.   metodologias: cobit; itil; pmi; 6 sigma; bsc; abc costs; rup/uml.   bancos de dados: oracle; sql; access.   rwd perform  software de apoio a manualizacao de operacoes e documentos do sap.,,,,,,,,,,,,,,,,,deg-5,,,,,,instituto ilven
cv44211.xml,professor de mba para as disciplinas gestao da qualidade e gestao empresarial - unip  total disponibilidade para viagens.,,,,,,,,,,,gestao da qualidade e gestao empresarial,,,,mba,,deg-6,mba,mba,,,,unip
cv42851.xml,graduada em psicologia - centro universitario do distrito federal - 2017   habilidades & conhecimentos em subsistemas de recursos humanos e rotinas de administracao de pessoal. competencias ferramentas  de  escritorio: microsoft  word  excel ,,,2017,,notknown,,,,2017,,recursos humanos e rotinas de administracao,,,,,,deg-1,,,,,,centro universitario do distrito federal
cv42851.xml,powerpoint  e  modulo  de  gestao  de  pessoas  no  sistema protheus.,,,,,,,,,,,gestao,,,,,,deg-2,,,,,,modulo
cv40630.xml,universidade paulista unip   graduacao: gestao de rh - conclusao: dez/2012,,,,2012-12,notknown,,,,,2012-12,gestao de rh,,,,graduacao,,deg-1,bachelors,bachelors,,,,universidade paulista unip
cv44255.xml,mba executivo em gerenciamento de projetos - concluido em 2006 fgv - fundacao getulio vargas,,,2006,,notknown,,,,2006,,executivo,,,,mba,true,deg-1,mba,mba,,,,fgv - fundacao getulio vargas
cv44255.xml,lato sensu em administracao de bancos de dados - concluido em 1999 universidade metodista de sao paulo,,,1999,,notknown,,,,1999,,lato sensu,,,,,true,deg-2,,,br,sao paulo,,universidade metodista de sao paulo
cv44255.xml,bacharelado em matematica com informatica - concluido em 1997 fundacao santo andre,,,1997,,notknown,,,,1997,,informatica,,,,bacharelado em matematica,true,deg-3,bachelors,bachelors,,,,fundacao santo andre
cv42123.xml, psicologia (formacao de psicologos)  unip  cursando 8o semestre.,,,,,,,,,,,psicologia,,,,,false,deg-1,,,,,,unip
cv42123.xml, sistemas de informacao (ti). faculdade jk  trancada no quarto semestre.   analise do comportamento clinico  ibac  pos graduacao,,,,,,,,,,,,,,,pos graduacao,,deg-2,bachelors,bachelors,,,,faculdade jk
cv41539.xml,superior (gestao em recursos humanos) pos graduacao  cursando (direito trabalhista  e previdenciario),,,,,,,,,,,direito trabalhista,,,,pos graduacao,false,deg-1,bachelors,bachelors,,,,
cv45598.xml,pos em secretariado executivo faculdade fap  graduacao tecnologo em recursos humanos,,,,,,,,,,,tecnologo,,,,graduacao,,deg-1,bachelors,bachelors,,,,faculdade fap
cv45598.xml,faculdade unip  psicologia (4o semestre),,,,,,,,,,,psicologia,,,,,,deg-2,,,,,,faculdade unip
cv45598.xml,faculdade iesb,,,,,,,,,,,,,,,,,deg-3,,,,,,faculdade iesb
cv42196.xml,  curso superior (completo) analise e desenvolvimento de sistemas. faculdade projecao,,,,,,,,,,,,,,,,true,deg-1,,,,,,faculdade projecao
cv44696.xml,bacharel em psicologia - universidade de santo amaro (unisa) fev/2009 a dez/2013 - concluido,,,,2013-12,,,2009-02,,,2013-12,psicologia,,,,bacharel em psicologia,true,deg-1,bachelors,bachelors,,,,universidade de santo amaro (unisa)
cv43324.xml,processamento de dados - ucb - universidade catolica de brasilia (1999).  certificacao: pmp - project management professional certification - pmi csm - certified scrum master - scrum alliance.,,,1999,,notknown,,,,1999,,,,,,pmp,,deg-1,pmp,certification,,,,dados - ucb - universidade catolica de brasilia
cv45714.xml,curso superior - graduacao - completo faculdade alfa- graduado em psicologia,,,,,,,,,,,graduado,,,,graduacao,true,deg-1,bachelors,bachelors,,,,faculdade alfa
cv44715.xml,psicologia - universidade metodista de sao paulo - concluido em dezembro/2012,,,,2012-12,notknown,,,,,2012-12,psicologia,,,,,true,deg-1,,,br,sao paulo,,universidade metodista de sao paulo
cv44783.xml,  ensino superior - psicologia - dezembro/2012 - fmu    ingles: intermediario    pacote office: intermediario,,,,2012-12,notknown,,,,,2012-12,psicologia,,,,ensino superior,,deg-1,ensino superior,some college,,,,fmu
cv45664.xml,academica  ult: uniao latino - americana de tecnologia curso: pos-graduacao em  engenharia de software. inicio: 10/2011 - 06/2013 - concluido.,,,,2013-06,,,2011-10,,,2013-06,engenharia de software,,,,pos-graduacao,true,deg-1,masters,masters,,,,ult
cv45664.xml,fiap: faculdade de informatica e administracao paulista. curso: tecnologia em analise e desenvolvimento de sistemas. inicio: 01/2009 - 12/2010 - concluido.  certificacoes     certificacao silk automation test technical specialization     certificacao scrum fundamentals certified - sfc     certificacao certified tester foundation level - ctfl / bstqb     certificacao itil foundation v3,,,,2010-12,,,2009-01,,,2010-12,,,,,certified tester,true,deg-2,certified tester,certification,,,,fiap
cv44100.xml,instituto maua de tecnologia gerenciamento de projetos - conclusao: dezembro/2009,,,,2009-12,notknown,,,,,2009-12,,,,,,,deg-1,,,,,,instituto maua de tecnologia
cv45763.xml,pos graduacao em seguranca da informacao - iesb (2018).,,,2018,,notknown,,,,,,informacao,,,,pos graduacao em seguranca da informacao,false,deg-3,bachelors,bachelors,,,,iesb
cv45763.xml,pos graduacao em redes de computadores e telecomunicacoes - grupo anhanguera (2010).,,,2010,,notknown,,,,2010,,grupo anhanguera,,,,pos graduacao em redes de computadores e telecomunicacoes,,deg-2,bachelors,bachelors,,,,
cv45763.xml,graduacao em licenciatura em computacao/ciencia da computacao - unibrasilia (2007).,,,2007,,notknown,,,,2007,,unibrasilia,,,,graduacao em licenciatura em computacao/ciencia da computacao,,deg-1,bachelors,bachelors,,,,
cv42699.xml,graduacao   faculdade eniac - tecnologo em banco de dados - concluido 2010,,,2010,,notknown,,,,2010,,tecnologo,,,,graduacao,true,deg-1,bachelors,bachelors,,,,faculdade eniac
cv42226.xml,superior  em  tecnologia  de processos  gerenciais - (ead  cesumar - centro  de ensino de maringa). concluido - 2016.  administracao de empresas - 6 semestre - incompleto.,,,2016,,notknown,,,,,,tecnologia,,,,,false,deg-1,,,,,,centro  de ensino de maringa
cv42788.xml, bacharel em psicologia certificados e licencas curso basico de informatica carga horaria: 100 horas. instituicao: senac - taguatinga - df localidade: setor g norte  area especial 39 taguatinga norte. conteudo: windows  microsoft office (word  power point  excel) e internet.  curso de ingles basico (cursando) carga horaria: semestral,,,,,,,,,,,certificados e licencas,,,,bacharel em psicologia,false,deg-1,bachelors,bachelors,br,taguatinga,df,senac
cv42788.xml,instituicao: unb idiomas - brasilia - df localidade: setor comercial sul - quadra 4 - bloco a  ed. anapolis  6 andar - asa sul  brasilia - df  curso de espanhol basico carga horaria: semestral,,,,,,,,,,,curso de espanhol basico,,,,df,,deg-2,doctorate,doctorate,br,brasilia,df,unb idiomas
cv42788.xml,instituicao: cilt - taguatinga - df  curso de assistente de departamento de pessoal carga horaria: 200 horas,,,,,,,,,,,,,,,,,deg-3,,,br,taguatinga,df,cilt
cv42788.xml,instituicao: senac - brasilia - df localidade: setor comercial sul - quadra 6 - bloco a - edificio jesse freire - 1o andar - asa sul  brasilia - df conteudo: dinamica de grupo  folha de pagamento  rescisao  admissao e demissao.   psicodinamica do trabalho carga horaria: 5 horas,,,,,,,,,,,conteudo,,,,df,,deg-4,doctorate,doctorate,br,brasilia,df,senac
cv42788.xml,instituicao: eventologias - brasilia - df conteudo: da psicopatologia a psicodinamica do trabalho ;   organizacao do trabalho: as contradicoes entre o prescrito e o real e os modos de gestao ;   trabalho vivo e o trabalhar: o sujeito entre o prazer e o sofrimento ;   sofrimento patogenico  criativo e etico ;   as defesas como estrategias de resistencia e acao frente ao sofrimento ;   sofrimento  patologia e adoecimento ;   mobilizacao subjetiva e coletiva: inteligencia pratica  espaco de discussao  coletivo de trabalho/cooperacao e reconhecimento ;   a clinica psicodinamica do trabalho: metodo e pratica.,,,,,,,,,,,gestao,,,patologia,,,deg-5,,,br,brasilia,df,eventologias
cv44096.xml,.   pos-graduado em engenharia de software com enfase em projetos pela uniao pioneira de,,,,,,,,,,,engenharia,,,,,,deg-1,,,br,uniao,,uniao
cv44096.xml,integracao social - upis.,,,,,,,,,,,,,,,,,deg-2,,,,,,upis
cv44096.xml,.   mba em gestao de projetos pela escola de administracao e negocios - esad.,,,,,,,,,,,gestao de projetos,,,,mba,,deg-3,mba,mba,,,,escola de administracao e negocios
cv44096.xml,.   mba em recursos humanos pela escola de administracao e negocios - esad.,,,,,,,,,,,,,,,mba,,deg-4,mba,mba,,,,escola de administracao e negocios
cv44096.xml,.   bacharel em ciencia da computacao pela universidade paulista - unip.  certificacao .   safe 4 agilist .   psm1 - professional scrum master .   uml - linguagem unificada de modelagem .   cobit versao 4.1 .   gerenciamento de portfolio - ibm .   itil foundation v3 .   rup - processo unificado rational versao 7.0 .   soa foundation - arquitetura orientada a servicos - ibm,,,,,,,,,,,arquitetura orientada,,,,bacharel em ciencia da computacao,,deg-5,bachelors,bachelors,,,,universidade paulista - unip
cv43826.xml,universidade de sao paulo -  2018  (curso em mba gestao de negocios andamento)   treinamentos  certificacoes e outros cursos,,,2018,,notknown,,,,,,gestao de negocios,,,,mba,false,deg-4,mba,mba,br,sao paulo,,universidade de sao paulo
cv43826.xml,pontificia universidade catolica de minas gerais - 2017 agil de projetos,,,2017,,notknown,,,,2017,,,,,,,,deg-3,,,,,,pontificia universidade catolica de minas gerais
cv43826.xml,mba gestao de projetos fundacao getulio vargas - 2006 especializacao - gerenciamento,,,2006,,notknown,,,,2006,,gerenciamento,,,,mba,,deg-2,mba,mba,,,,fundacao getulio vargas
cv43826.xml,engenharia eletrica/eletronica universidade vale do rio doce - 2000,,,2000,,notknown,,,,2000,,,,,,,,deg-1,,,,,,engenharia eletrica/eletronica universidade vale do rio doce
cv43826.xml,pmi (project management institute) sao paulo  brazil imersao agil chapter  lider do futuro - executivo i crescimentum consultoria (a evolucao da lideranca),,,,,,,,,,,lideranca,,,,,,deg-5,,,br,sao paulo,,project management institute
cv43826.xml,pmi (project management institute) distrito federal  oficina pmo - value ring brazil chapter co-autor  desta publicacao  patrocinada  pela organizacion panamericana de la salud.   isbn: 978- conversaciones sobre esalud 92-75-31828-7 (version ebook) http://iris.paho.org/xmlui/handle/123456789/28391 gestao de projetos com ms-project bakos consultoria & gestao gestao de projetos com ms-project bakos consultoria & gestao (tecnicas avancadas)   fredericofreitas@msn.com,,,,,,,,,,,gestao de projetos,,,,,,deg-6,,,,,,project management institute
cv45741.xml,bacharel em sistemas de informacao (centro universitario de desenvolvimento do centro oeste unidesc) - 2011,,,2011,,notknown,,,,2011,,sistemas de informacao,,,,bacharel em sistemas de informacao,,deg-1,bachelors,bachelors,,,,centro universitario de desenvolvimento do centro oeste unidesc
cv43143.xml,inteligencia estrategica- fgf - faculdade da grande fortaleza-brasilia/df.,,,,,,,,,,,,,,,df,,deg-1,doctorate,doctorate,br,brasilia,df,fgf - faculdade da grande fortaleza
cv43143.xml,pos-graduacao - docencia do ensino superior - ufrj universidade federal do rio de janeiro / ministerio da defesa - exercito brasileiro / escola superior de administracao do exercito.,,,,,,,,,,,ministerio da defesa,,,,pos-graduacao,,deg-2,masters,masters,,,,ufrj universidade federal do rio de janeiro
cv43143.xml,pos-graduacao - gestao estrategica de recursos humanos - ufrrj universidade federal rural do rio de janeiro / ministerio da defesa - exercito brasileiro / escola superior de administracao do exercito.,,,,,,,,,,,gestao estrategica,,,,pos-graduacao,,deg-3,masters,masters,,,,recursos humanos - ufrrj universidade federal rural do rio de janeiro
cv43143.xml,formacao academica - administracao de empresas - uneb - universidade do estado da bahia.,,,,,,,,,,,administracao de empresas,,,,,,deg-4,,,,,,uneb - universidade do estado da bahia
cv43143.xml,formacao tecnica - mecanica - ifba - instituto federal de educacao tecnologica da bahia. crea/ba 33.502,,,,,,,,,,,mecanica,,,,ba,,deg-5,bachelors,bachelors,,,,ifba - instituto federal de educacao tecnologica da bahia. crea
cv44221.xml, gerenciamento do escopo de projeto - fgv - 2017,,,2017,,notknown,,,,2017,,,,,,,,deg-3,,,,,,fgv
cv44221.xml, fundamentos da gestao de custos e gestao financeira - fgv - 2014,,,2014,,notknown,,,,2014,,fundamentos da gestao,,,,,,deg-4,,,,,,fgv
cv44221.xml, introducao a administracao estrategica - fgv - 2013,,,2013,,notknown,,,,2013,,introducao a administracao estrategica,,,,,,deg-5,,,,,,fgv
cv44221.xml, administracao de empresas - conclusao: julho/2009 unia - centro universitario de santo andre,,,,2009-07,notknown,,,,,2009-07,administracao de empresas,,,,,,deg-1,,,,,,unia - centro universitario de santo andre
cv44221.xml, letras / portugues - ingles - incompleto: 1992 umc - universidade mogi das cruze cursos de aprimoramento e especializacao    lean it foundation  (cursando),,,1992,,notknown,,,,,,lean it foundation,,,,,false,deg-2,,,,,,umc - universidade mogi das cruze
