id,traininghistory_text,traininghistory_training_description,traininghistory_training_enddate_anydate,traininghistory_training_enddate_stringdate,traininghistory_training_enddate_year,traininghistory_training_enddate_yearmonth,traininghistory_training_entity,traininghistory_training_qualifications_qualification,traininghistory_training_startdate_anydate,traininghistory_training_startdate_stringdate,traininghistory_training_startdate_year,traininghistory_training_startdate_yearmonth,traininghistory_training_type
cv45741.xml,curso de formacao de soldados (sexto comando aereo regional - vi comar-df) - 2003 curso de especializacao de soldado de 1a classe na especialidade de administracao (vi comar-df) - 2005 curso office (centro de computacao da aeronautica de brasilia - ccabr) - 2004 curso de linux/software livre  basico e avancado (ccabr) - 2008/ 2009 curso de assistente administrativo - projeto soldado cidadao (senac) - 2007 curso de empreendedorismo - projeto soldado cidadao (senac) - 2007 curso de html (centro universitario de desenvolvimento do centro oeste - unidesc) - 2008 curso de help desk (centro universitario do distrito federal - udf) - 2008 curso de seguranca da informacao (next generation center) - 2008 curso de gerenciamento de ti (next generation center) - 2008 curso de programacao em asp.net com c#.net ,curso de gerenciamento de ti (next generation center) - 2008 curso de programacao em asp.net com c#.net,,,2008,,next generation center,,,,2008,,unknown
cv43143.xml,desenvolvimento de aplicativos multi plataformas com ionic  angular  node js. firebase  sql  mongodb  javascript  java e python - banco de dados mongo db  mysql e oracle. - cyber security - f-secure - finlandia. - desenvolvimento web  android e ios. - big data analytics e deep learning - eletricidade predial - senai/ba - servico nacional de aprendizagem industrial - desenhista projetista de edificacoes e instalacoes prediais - senai/ba - servico nacional de aprendizagem industrial - seguranca industrial. - matematica financeira e tecnicas de vendas no varejo. - sistemas eletro-eletronicos - ford automotiva / sao paulo-brasil - distribuicao e logistica da cadeia do frio - thermo king do brasil - vendas e marketing de produtos - matre consultoria / sao paulo/sp. - seguranca de dados multi dispositivos. - solucoes integradas para empresas- oracle. - treinamento de marketing e suporte a rede de representantes/distribuidores regionais. - venda consultiva - simon franco consultoria / sao paulo/sp - grupo hamburg sud. - planejamento estrategico de marketing e vendas. universidade thermo king - comercio exterior (importacao e exportacao). sebrae/ba - lideranca de recursos humanos - sebrae/ba,lideranca de recursos humanos - sebrae/ba,,,,,comercio exterior,,,,,,unknown
cv44221.xml, intercambio ao canada - 1997 pessoal  comunicativa  organizada  proativa e facilitadora  dinamica  objetiva e logica  gestora de pessoas  em constante aprendizado sem apego a ferramentas ou ideologias.  contabilidade financeira avancada - comercio exterior e cambio - 2000,contabilidade financeira avancada - comercio exterior e cambio - 2000,,,2000,,contabilidade financeira avancada - comercio exterior e cambio,,,,,,unknown
cv45303.xml,*secretariado *tecnicas em vendas turismo *departamento de pessoal *recursos humanos *administracao de empresas *etiquetas  iso 900 e hotelaria *telemarketing * recrutamento e selecao objetivo estou a procura de desafios  efetivacao no mercado e contribuicao de renda familiar. para isso  exercerei as atribuicoes propostas  de forma efetiva  contribuindo com o crescimento da empresa. brasilia  _____ de    ~~~~~~~~~~~~~~~  de 2018 sandra alves lima oliveira,sandra alves lima oliveira,,,2018,,,,,,,,unknown
cv40366.xml,2016 cobit 4.1 foundations exam prep (16 horas) 2015 curso mop - management of people 2012 curso sap plm415 - quality management in logistics - korun bh 2011 curso sap plm 420 - gestao da qualidade na producao - korun bh 2011 curso sap qm plm412 - quality planning and inspection 2010 curso sap qm plm400 - business processes in quality management 2009 academia sap/r3 modulo pp: tscm40 solution consultant scm-planning & manufacturing i 2009 academia sap/r3 modulo pp: tscm42 solution consultant scm-planning & manufacturing ii 2007 - 2274 - managing a microsoft windows server 2003 environment 2007 - 2275 - maintaining a microsoft windows server 2003 2006 itil v2 foundations exam prep (16 horas) curso de mof microsoft operation frameworks curso de seguranca de redes curso de seguranca linux i e ii - firewall (iptables) / proxy (squid) curso de administracao de sistemas linux i  ii e iii (avancado) ,2006 itil v2 foundations exam prep (16 horas) curso de mof microsoft operation frameworks curso de seguranca de redes curso de seguranca linux i e ii - firewall (iptables) / proxy (squid) curso de administracao de sistemas linux i  ii e iii (avancado),,,2006,,modulo,,,,,,unknown
cv45060.xml,gestao e lideranca -  legislacao no mercado de capitais - ibmec -  servicos de custodia - abamec -  analise de investimentos em acoes: escola fundamentalista - andima -  analise de conjuntura - andima -  oficina de projetos - banco itau -  cultura inglesa -  formacao em coaching pessoal e empresarial -  formacao de scrum master - k21 -  formacao de testes utilizando o scrum - k21 -  graduada em matematica - usp (1985),graduada em matematica - usp (1985),,,1985,,oficina de projetos - banco itau,,,,,,unknown
cv45938.xml, preparatorio professional scrum product owner i (pspo i) - ti exames - concluido em 03/2018,preparatorio professional scrum product owner i (pspo i) - ti exames - concluido em 03/2018,,,,2018-03,,,,,,,unknown
cv42780.xml,treinamento interno loja senai - tecnico de vendas05/2007 - treinamento interno loja senac - tecnico de vendas 02/2009 - treinamento interno loja senac - lideranca de equipe 05/2009 - treinamento interno hospital santa paula - atendimento 06/2012 superior completo em psicologia pos-graduada em gestao de pessoas,pos-graduada em gestao de pessoas,,,,2012-06,senac - lideranca,,,,,,unknown
cv44352.xml,  escola virtual da fundacao bradesco introducao a informatica - duracao: 20hrs   udemy windows 10 para certificacao - duracao: 9 5hrs instalando e configuracao o windows 10 - duracao 10 5hrs   escola de programadores minicurso: curso de programacao em java i - duracao: 40hrs   ciee cursos a distancia: microsoft excel 2010 - duracao: 20hrs microsoft access - banco de dados - duracao: 12hrs flash i - duracao: 8hrs flash ii - duracao: 8hrs microsoft word 2010 - duracao: 15hrs,microsoft word 2010 - duracao: 15hrs,,,2010,,microsoft access - banco,,,,,,unknown
cv44720.xml, contmatic phoenix - esocial 2.1 - 06 horas - agosto/2016  contmatic phoenix - departamento pessoal - 28 horas - julho/2016 conhecimento  rotinas de recursos humanos e departamento de pessoal  rotinas administrativas (financeiro  comercial e secretariado)  pacote office: excel  word  powerpoint  outlook  rh em acao - analista de departamento pessoal - 64 horas - setembro/2017  ingles - aulas particulares - cursando,ingles - aulas particulares - cursando,,,,2017-09,pacote office,,,,,,unknown
cv45290.xml,recepcionista para clinicas e hospitais // 80 horas escola tecnica de saude (planaltina-df) informatica basica // 100 horas newvalue(sobradinho-df) departamento pesoal// 35 horas prime cursos do brasil (online),departamento pesoal// 35 horas prime cursos do brasil (online),,,,,horas escola tecnica de saude,,,,,,unknown
cv43447.xml,curso de extensao em gestao de ti - fundacao getulio vargas - conclusao em 2004. certificacoes na area de ti: pmp - project management professional csm - scrum master certified itil certified possui varios outros certificados de cursos na area de projetos  sistemas e infraestrutura.,possui varios outros certificados de cursos na area de projetos  sistemas e infraestrutura,,,2004,,fundacao getulio vargas,itil certified,,,,,unknown
cv42397.xml,laboratorio web com jsf e cdi  - caelum - 02/2013 persistencia com jpa e hibernate - caelum - 02/2013 desenvolvimento de aplicacoes android - caelum - 09/2011 uml - projetos de sistemas orientados a objetos - impacta - 12/2003; ,uml - projetos de sistemas orientados a objetos - impacta - 12/2003,,,,2003-12,,,,,,,unknown
cv44776.xml,lideranca  gestao de pessoas e do conhecimento para a inovacao - plataforma veduca - usp - 2017 - recrutamento e selecao por competencias - fmu - ms. nielce fillete - 2016 palestras coaching em resiliencia - palestrante: george barbosa - abrh-sp visao estrategica e o papel do rh - palestrante: roberta omeltech - abrh-sp networking e carreira: uma dupla que da certo - palestrante: edna bedani - fmu participacao do conarh - 2015 e 2016 big data  tecnologia e gestao do ativo humano - christopher surdak - circolo italiano/ encontrho universidade corporativa  como levar essa ideia para a empresa - cristina gonzalez - abrh-sp,universidade corporativa  como levar essa ideia para a empresa - cristina gonzalez - abrh-sp,,current,2016,,universidade corporativa,,,,2015,,unknown
cv44709.xml, recursos humanos (sebrae)  folha de pagamento (data mace)  cargos e salarios (promerito)  avaliador acreditacao ona (qualidade)  audiencia trabalhista (legale),audiencia trabalhista (legale),,current,,,,,,,,,unknown
cv45309.xml,curso de computacao: (office: internet explorer avancado) photoshop intermediario: autocad basico: adobe after effects basico: adobe premiere intermediario: microsoft word avancado: microsoft excel intermediario: microsoft power point avancado: corel draw intermediario: firewall basico javascript basico: html basico: c++ basico: microsoft outlook avancado. curso de idiomas: ingles fluente: leitura  redacao e comunicacao verbal frances basico: dominio da leitura tecnica. espanhol basico: dominio da leitura tecnica.,espanhol basico: dominio da leitura tecnica,,,,,,,,,,,unknown
cv44201.xml,treinamento scrum master - (curso preparatorio para certificacao scrum) fundamentos de teste de software - ti exames - 24 horas analista sap funcional - sap abap - trainning center - 96 horas analista de negocios e processos bpmn - trainning center - 16 horas formacao programador mainframe -gpti treinamentos - 160 h academia java jee: curso ministrado na globalcode - (128 horas) uml-projetos de sistemas orientados a objetos - globalcode - 26 horas sql server 2005 - trainning center 40 horas,sql server 2005 - trainning center 40 horas,,,,,trainning center,,,,,,unknown
cv42267.xml, curso online de recepcionista e assistente administrativo pela prime cursos  curso de formacao em operador de sistemas e pacote office  pela s.o.s educacao profissional  curso menina/moca pela agencia look de modelos.,curso menina/moca pela agencia look de modelos,,,,,sistemas e pacote office,,,,,,unknown
cv43150.xml,"   voluntaria na ""lacos de alegria"" - organizacao sem fins lucrativos (ong).    certificacao itil v3 foundation (melhores praticas de gerenciamento de servicos de ti)    workshop em metodos ageis para desenvolvimento de sistemas (ditec - banco do brasil)    workshop em desenvolvimento java basico (unibbts)    formacao em analise de requisitos de software (bluestar df)    workshop de modelagem de processos (ditec - banco do brasil)    bpmn e modelagem de processos de negocio (ferramentas: bizagi e process designer)    modelagem de software orientacao a objeto (diagramas da uml)    prototipacao de interface (ferramentas: axure e process designer)    documentacao/requisitos de sistemas (ferramentas: rrc composer e enterprise architecture)    ingles  nivel intermediario (cultura inglesa) - em curso.",ingles  nivel intermediario (cultura inglesa) - em curso,,current,,,ditec - banco do brasil,itil v3,,,,,unknown
cv42685.xml,aprimoramento profissional em excelencia no atendimento  operador de micro  atendimento ao cliente  internet  secretariado  recursos humanos  tecnicas de lideranca de equipes.,aprimoramento profissional em excelencia no atendimento  operador de micro  atendimento ao cliente  internet  secretariado  recursos humanos  tecnicas de lideranca de equipes,,,,,,,,,,,unknown
cv44571.xml, ingles - kaplan international english school  pmi - alura,pmi - alura,,,,,kaplan international english school,,,,,,unknown
cv44194.xml,tecnico em processamento de dados - spei linguagens de programacao (cobol  natural  .net  delphi e java) - hsbc aplicativos e ferramentas para mainframe - hsbc cmmi for development - isd brasil preparatorio para certificacao pmp - pm21 e pert preparatorio para certificacao scrum - ka solution,preparatorio para certificacao scrum - ka solution,,,,,cmmi for development - isd,pmp,,,,,unknown
cv42365.xml,operador de micro  proginfo. (dezembro de 2008) - concluido operador de micro  netmidia. (novembro de 2007) - concluido ,(novembro de 2007) - concluido,,,,2007-11,,,,,,,unknown
cv43318.xml,formacao graduacao safe 4.5 cientista politico   unb adaptworks   16h grupo orion     analista administrativo  ( 2013 - 2014 ) responsavel por: - gerir o sistema de gestao da qualidade (nbr: iso 9001:2008) - implantar modelo de gestao na filial sp - mapear e redesenhar os processos criticos - fornecer suporte no processo de tomada de decisoes - prospectar e gerenciar parcerias estrategicas - gestao da estrategia de organizacao,gestao da estrategia de organizacao,,,2014,,grupo orion,,,,2013,,unknown
cv43835.xml,   administracao de servidores linux    treinamento de itil foundation (24 horas)    instalacao e configuracao de switching (enterasys switching/nms)    redes de computadores e banda larga    fundamentos com logica de programacao em java    montagem  manutencao e configuracao de computadores    informatica basica (word  excel  access  power point internet e outlook)    gooddata - totvs smart analytics    ingles tecnico basico. estagios saudesim ltda - (julho a dezembro) - suporte ao usuario  acesso remoto  suporte em redes de computadores  cadastramento de banco de dados  configuracoes de protocolos (dhcp)  instalacao e configuracao de hardwares e softwares  instalacao e manutencao de micros  notebooks e impressoras). defensoria publica da uniao - (atuando no auxilio e no suporte ao usuario  acesso remoto  suporte em redes de computadores  cadastramento de banco de dados  configuracoes de active directory (ad)  configuracoes de protocolos (dhcp)  configuracao de servidores linux e windows  instalacao  configuracao de hardwares e softwares e instalacao  manutencao de micros  notebooks e impressoras). curso superior - sistemas de informacao incompleto. curso superior - tecnologia em analise e desenvolvimento de sistemas.,curso superior - tecnologia em analise e desenvolvimento de sistemas,,,,,tecnologia em analise e desenvolvimento de sistemas,,,,,,unknown
