id,licenseorcertification_description,licenseorcertification_effectivedate_firstissueddate_anydate,licenseorcertification_effectivedate_firstissueddate_year,licenseorcertification_effectivedate_firstissueddate_yearmonth,licenseorcertification_effectivedate_validfrom_year,licenseorcertification_effectivedate_validfrom_yearmonth,licenseorcertification_effectivedate_validto_stringdate,licenseorcertification_effectivedate_validto_year,licenseorcertification_effectivedate_validto_yearmonth,licenseorcertification_id,licenseorcertification_name
cv43330.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43330.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv43330.xml,certification; found in certifications; matched to list,,,,,,,,,3,itil v3
cv43330.xml,certification; found in certifications,,,,,,,,,4,cobit 4.1 foundation asf - agile scrum foundation
cv43329.xml,certification; found in certifications; matched to list,,,,,,,,,1,project management professional
cv43329.xml,certification; found in certifications; matched to list,,,,,,,,,2,pmp
cv43329.xml,certification; found in certifications; matched to list,,,,,,,,,3,certified scrum master
cv43329.xml,certification; matched to list,,,,,,,,,4,itil v3
cv43329.xml,certification; found in certifications,,,,,,,,,5,certified scrum product owner (cspo)
cv43329.xml,certified scrum product owner (cspo),,,,,,,,,5,(cspo)
cv43329.xml,certified scrum product owner (cspo),,,,,,,,,5,certified scrum product owner
cv43329.xml,certification; found in certifications,,,,,,,,,8,certified scrum master (csm)
cv43329.xml,certified scrum master (csm),,,,,,,,,8,(csm)
cv43329.xml,certified scrum master (csm),,,,,,,,,8,certified scrum master
cv44229.xml,certification; matched to list,,,,,,,,,1,itil v3
cv44229.xml,certification; matched to list,,,,,,,,,2,pmp
cv43350.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43350.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv43350.xml,certification; found in certifications; matched to list,,,,,,,,,3,foundation certified
cv43350.xml,certification; found in certifications; matched to list,,,,,,,,,4,certified practitioner
cv43350.xml,certification; matched to list,,,,,,,,,5,mcsd
cv43350.xml,certification; matched to list,,,,,,,,,6,itil v3
cv43350.xml,certification; found in certifications,,,,,,,,,7,agile certified practitioner (pmiacpsm)
cv43350.xml,agile certified practitioner (pmiacpsm),,,,,,,,,7,(pmiacpsm)
cv43350.xml,agile certified practitioner (pmiacpsm),,,,,,,,,7,agile certified practitioner
cv43350.xml,certification; found in certifications,,,,,,,,,10,asf  agile scrum fundation/exin - gerencia de projetos ageis (instrutor inclusive)
cv43350.xml,certification; found in certifications,,,,,,,,,11,psm i  professional scrum master pela scrum.org
cv43350.xml,certification; found in certifications,,,,,,,,,12,agenda a depender da necessidade da empresa
cv43350.xml,certification; found in certifications,,,,,,,,,13,iso 31000 risk management professional
cv43350.xml,certification; found in certifications,,,,,,,,,14,administering microsoft visual studio team foundation server
cv43350.xml,certification; found in certifications,,,,,,,,,15,software testing with visual studio
cv43350.xml,certification; found in certifications,,,,,,,,,16,delivering continuous value with application lifecycle management
cv44191.xml,certification; found in certifications,,,,,,,,,1,mb5-705. managing microsoft management implementations
cv44191.xml,certification; found in certifications,,2011,,,,,,,,mb2-866 microsoft dynamics crm      customization and configuration
cv44191.xml,certification; found in certifications,,,,,,,,,3,mb2-632: applications in microsoft dynamics crm 4.0
cv44191.xml,certification; found in certifications,,,,,,,,,4,pretensao salarial: a combinar
cv44191.xml,certification; found in certifications,,,,,,,,,5,disponibilidade: 1 semana
cv44191.xml,certification; found in certifications,,,,,,,,,6,disponibilidade para viagens
cv44191.xml,certification; found in certifications,,,,,,,,,7,disponibilidade de mudanca de cidade
cv44471.xml,certification; matched to list,,,,,,,,,1,mcsa
cv44471.xml,certification; matched to list,,,,,,,,,2,itil v3
cv45068.xml,certification; matched to list,,,,,,,,,1,certified practitioner
cv45068.xml,certification; matched to list,,,,,,,,,2,pmp
cv45068.xml,certification; matched to list,,,,,,,,,3,project management professional
cv45068.xml,certification; matched to list,,,,,,,,,4,itil v3
cv45068.xml,certification,,,,,,,,,5,scrum fudamentals certified
cv43497.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43497.xml,certification; found in certifications; matched to list,,,,,,,,,2,mcse
cv43497.xml,certification; found in certifications; matched to list,,,,,,,,,3,mct
cv43497.xml,certification; found in certifications; matched to list,,,,,,,,,4,project management professional
cv43497.xml,certification; found in certifications,,,,2004,,,2010,,,outras atuacoes: atuei como consultor independente de ti por seis anos (2004-2010)
cv42606.xml,certification; matched to list,,,,,,,,,1,cpa
cv39464.xml,certification; matched to list,,,,,,,,,1,certified administrator
cv39464.xml,certification,,,,,,,,,2,itil expert certified
cv39464.xml,certification,,,,,,,,,3,itil managing across the lifecycle (malc) certified
cv39464.xml,itil managing across the lifecycle (malc) certified,,,,,,,,,3,(malc)
cv39464.xml,itil managing across the lifecycle (malc) certified,,,,,,,,,3,itil managing across the lifecycle
cv39464.xml,certification,,,,,,,,,6,itil intermediate service offerings and agreements (soa) certified
cv39464.xml,itil intermediate service offerings and agreements (soa) certified,,,,,,,,,6,(soa)
cv39464.xml,itil intermediate service offerings and agreements (soa) certified,,,,,,,,,6,itil intermediate service offerings and agreements
cv39464.xml,certification,,,,,,,,,9,itil intermediate planning  protection and optimization (ppo) certified
cv39464.xml,itil intermediate planning  protection and optimization (ppo) certified,,,,,,,,,9,(ppo)
cv39464.xml,itil intermediate planning  protection and optimization (ppo) certified,,,,,,,,,9,itil intermediate planning  protection and optimization
cv39464.xml,certification,,,,,,,,,12,itil intermediate operational support and analysis (osa) certified
cv39464.xml,itil intermediate operational support and analysis (osa) certified,,,,,,,,,12,(osa)
cv39464.xml,itil intermediate operational support and analysis (osa) certified,,,,,,,,,12,itil intermediate operational support and analysis
cv39464.xml,certification,,,,,,,,,15,itil intermediate release control and validation (rcv) certified
cv39464.xml,itil intermediate release control and validation (rcv) certified,,,,,,,,,15,(rcv)
cv39464.xml,itil intermediate release control and validation (rcv) certified,,,,,,,,,15,itil intermediate release control and validation
cv39464.xml,certification,,,,,,,,,18,itil foundation v3 bridge certified
cv39464.xml,certification,,,,,,,,,19,itil foundation v2 certified
cv43501.xml,certification; found in certifications; matched to list,,,,,,,,,1,ccna
cv43501.xml,certification; found in certifications; matched to list,,,,,,,,,2,pmp
cv43501.xml,certification; found in certifications; matched to list,,,,,,,,,3,mcp
cv43501.xml,certification; found in certifications; matched to list,,,,,,,,,4,mcsa
cv39530.xml,certification; matched to list,,,,,,,,,1,pmp
cv43678.xml,certification; found in certifications,,,,,,,,,1,asp.net mvc
cv43678.xml,certification; found in certifications,,,,,,,,,2,oop
cv43678.xml,certification; found in certifications,,,,,,,,,3,toxicologico
cv43678.xml,certification; found in certifications,,,,,,,,,4,general motors motores ohc
cv43678.xml,certification; found in certifications,,,,,,,,,5,bombas injetores diesel
cv43678.xml,certification; found in certifications,,,,,,,,,6,mercedes benz motores de caminhoes leves
cv43678.xml,certification; found in certifications,,,,,,,,,7,microsoft office
cv43678.xml,certification; found in certifications,,,,,,,,,8,harpia da receita federal
cv43678.xml,certification; found in certifications,,,,,2010-10,current,,,,outubro de 2010 a data atual
cv43678.xml,certification; found in certifications,,,,,,,,,10,certificado na utilizacao e importacao via web service do sistema de remessas expressas
cv43678.xml,certification; found in certifications,,,,,,,,,11,da receita federal harpia.  curso e workshops realizados nas sedes da receita no aeroporto
cv43678.xml,certification; found in certifications,,,,,,,,,12,deguarulhos s p e aeroporto do galeao  rj
cv43678.xml,certification; found in certifications,,,,,,,,,13,metodologia agil scrun&xp
cv43678.xml,certification; found in certifications,,,,,,,,,14,curso do ita
cv43678.xml,certification; found in certifications,,,,,,,,,15,bootstrap
cv43678.xml,certification; found in certifications,,,,,2017-10,current,,,,outubro de 2017 a data atual
cv44054.xml,certification; found in certifications,,2018,,,,,,,,scrum fundamentals certified - scrum study
cv44054.xml,certification; found in certifications,,,,,,,,,2,scrum fundamentals certified
cv25629.xml,certification; matched to list,,,,,,,,,1,oracle certified
cv25629.xml,certification; matched to list,,,,,,,,,2,certified java programmer
cv25629.xml,certification; matched to list,,,,,,,,,3,certified java
cv40121.xml,certification; matched to list,,,,,,,,,1,mcsd
cv40121.xml,certification; found in certifications; matched to list,,,,,,,,,2,itil v3
cv40121.xml,certification; found in certifications; matched to list,,,,,,,,,3,foundation certificate
cv40121.xml,certification; found in certifications; matched to list,,,,,,,,,4,microsoft certified solution developer
cv40121.xml,certification; found in certifications; matched to list,,,,,,,,,5,microsoft certified
cv40121.xml,certification; found in certifications; matched to list,,,,,,,,,6,certified solution developer
cv43036.xml,certification; matched to list,,,,,,,,,1,itil v3
cv38840.xml,certification; found in certifications,,,,,,,,,1,scrum fundamentals certified (sfc)
cv38840.xml,scrum fundamentals certified (sfc),,,,,,,,,1,(sfc)
cv38840.xml,scrum fundamentals certified (sfc),,,,,,,,,1,scrum fundamentals certified
cv38840.xml,certification; found in certifications,,,,,,,,,4,cpre-fl ireb - abramti
cv38840.xml,certification; found in certifications,,,,,,,,,5,ctfl - bstqb
cv38840.xml,certification; found in certifications,,,,,,,,,6,scrum master fundation - scrum.as
cv38840.xml,certification; found in certifications,,,,,,,,,7,six sigma (white belt)
cv38840.xml,certification; found in certifications,,,,,,,,,8,six sigma (yellow belt)
cv43336.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrummaster
cv43336.xml,certification; found in certifications,,,,,,,,,2,certified scrum product owner
cv43336.xml,certification; found in certifications,,,,,,,,,3,slac sociedade latino americana de coaching 120h
cv43336.xml,certification; found in certifications,,,,,,,,,4,scrum alliance
cv43336.xml,certification; found in certifications,,,2018-04,,,,,,,2/2
cv40485.xml,certification; found in certifications; matched to list,,,,,,,,,1,itil foundation certified
cv40485.xml,certification; found in certifications; matched to list,,,,,,,,,2,foundation certified
cv40485.xml,certification; found in certifications,,,,,,,,,3,lpic (linux professional institute certified)
cv40485.xml,certification; found in certifications,,,,,,,,,4,treinaweb - android
cv40485.xml,certification; found in certifications,,2009,,,,,,,,wincomp: advanced jee  2009. jee  2009. java fundamentals (jse)  2009
cv44750.xml,certification; matched to list,,,,,,,,,1,ccna
cv44750.xml,certification,,,2016-09,,,,,,,preparatorio para a certificacao scrum fundamentals certified
cv44750.xml,certification; found in certifications,,,,,,,,,3,scrum fundamentals certified credential
cv44750.xml,certification; found in certifications,,,,,,,,,4,certificacao lean six sigma yellow belt
cv44750.xml,certification; found in certifications,,,,,,,,,5,agile scrum master - exin
cv44750.xml,certification; found in certifications,,,,,,,,,6,certificacao lean six sigma white belt
cv44750.xml,certification; found in certifications,,,,,,,,,7,microsoft specialist: managing projects with microsoft project 2013
cv44750.xml,certification; found in certifications,,,,,,,,,8,comptia security +
cv44750.xml,certification; found in certifications,,,,,,,,,9,iso/iec 27002
cv43533.xml,certification; matched to list,,,,,,,,,1,pmp
cv43533.xml,certification; found in certifications,,,,,,,,,2,fundamentos do bpm com notacao bpmn certificacao
cv43533.xml,certification; found in certifications,,2011,,,,,,,,itil foundation (v3 - ed.     ) certificacao
cv43533.xml,certification; found in certifications,,,,,,,,,4,academia siebel accenture
cv43533.xml,certification; found in certifications,,,,,,,,,5,academia sap sd accenture
cv43533.xml,certification; found in certifications,,,,,,,,,6,curso de gestao de negocios itau unibanco
cv43533.xml,certification; found in certifications,,,,,,,,,7,curso de gestao de projetos itau unibanco
cv43533.xml,certification; found in certifications,,,,,,,,,8,curso de metodologia scrum itau unibanco
cv43533.xml,certification; found in certifications,,,,,,,,,9,curso de mainframe  cobol basico e avancado itau unibanco
cv43533.xml,certification; found in certifications,,,,,,,,,10,pl/sql introduct and develop itau unibanco
cv43533.xml,certification; found in certifications,,,,,,,,,11,administracao de tempo embrapa
cv43533.xml,certification; found in certifications,,,,,,,,,12,postura e conduta no ambiente empresarial embrapa
cv43533.xml,certification; found in certifications,,,,,,,,,13,metodologia baseada em cmmi e itil accenture
cv43533.xml,certification; found in certifications,,,,,2016-06,current,,,,jun/2016 - atual
cv44209.xml,certification,,,,,,,,,1,certificate id 580617
cv44209.xml,certification,,,,,,,,,2,certificate id 590220
cv44872.xml,certification; matched to list,,,,,,,,,1,advanced certified engineer
cv44872.xml,certification; matched to list,,,,,,,,,2,certified engineer
cv44872.xml,certification; matched to list,,,,,,,,,3,pmp
cv44872.xml,certification,,,,,,,,,4,certificada ace
cv39600.xml,certification; matched to list,,,,,,,,,1,microsoft certified professional
cv39600.xml,certification; matched to list,,,,,,,,,2,microsoft certified
cv44185.xml,certification; matched to list,,,,,,,,,1,certified practitioner
cv44185.xml,certification; matched to list,,,,,,,,,2,pmp
cv44185.xml,certification; matched to list,,,,,,,,,3,project management professional
cv44185.xml,certification; matched to list,,,,,,,,,4,toeic
cv44568.xml,certification; found in certifications,,,,,,,,,1,dreamweaver
cv44568.xml,certification; found in certifications,,,,,,,,,2,webdesign
cv44568.xml,certification; found in certifications,,,,,,,,,3,fireworks
cv43430.xml,certification; matched to list,,,,,,,,,1,itil v3
cv43514.xml,certification; matched to list,,,,,,,,,1,pmp
cv43222.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv43222.xml,certification; found in certifications,,,,,,,,,2,como eu sou
cv43222.xml,certification; found in certifications,,,,,,,,,3,trabalho em equipe  autodidata  pro-ativo  organizado  comprometido  etico e transparente. possuo boa comunicacao nos varios niveis  senso de humor e procuro sempre inovar com criatividade
cv43222.xml,certification; found in certifications,,,,,,,,,4,tenho disponibilidade para viagens e para atuar na regiao metropolitana de sao paulo
cv43896.xml,certification; found in certifications; matched to list,,,,,,,,,1,itil v3
cv43896.xml,certification; found in certifications,,,,,,,,,2,cobit 5.0 foundation
cv44561.xml,smac (scrum master accredited certification) - international scrum institute - id. 46504468035418  idiomas  programa de intercambio - kaplan pli - toronto/canada - 2009 - (b2 / c1),,,,,,,,,1,smac (scrum master accredited certification)
cv42260.xml,certification; matched to list,,,,,,,,,1,rn
cv44226.xml,certification; matched to list,,,,,,,,,1,itil v3
cv44226.xml,certification; matched to list,,,,,,,,,2,pmp
cv44226.xml,certification; matched to list,,,,,,,,,3,project management professional
cv44226.xml,certification; found in certifications,,,,,,,,,4,abnt nbr isso/iec 17025:2005
cv44226.xml,certification; found in certifications,,,,,,,,,5,microsoft specialist: managing projects with microsoft project 2013
cv44226.xml,certification; found in certifications,,,2008-08,,,,,,,pt10g  oracle database 10g: performance tuning   /seedts
cv44226.xml,certification; found in certifications,,,,,,,,,7,number:4307245
cv44226.xml,certification; found in certifications,,,,,2008-08,,,,,dguar10g oracle database 10g: data guard administration ed 2/seedts/agosto-2008
cv44226.xml,certification; found in certifications,,,,,,,,,9,asp / impacta / 40hs
cv44226.xml,certification; found in certifications,,,,,,,,,10,lotus notes / pcd cursos/ 200hs
cv44226.xml,certification; found in certifications,,,,,,,,,11,asp
cv44226.xml,certification; found in certifications,,,,,,,,,12,vb6
cv44187.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrum master
cv44187.xml,certification; found in certifications; matched to list,,,,,,,,,2,mcp
cv44187.xml,certification; found in certifications,,,,,,,,,3,mcts - microsoft office project server 2007  managing projects (70-633)
cv44187.xml,mcts - microsoft office project server 2007  managing projects (70-633),,,,,,,,,3,(70-633)
cv44187.xml,mcts - microsoft office project server 2007  managing projects (70-633),,,,,,,,,3,mcts - microsoft office project server 2007  managing projects
cv44187.xml,certification; found in certifications,,,,,,,,,6,mcitp - microsoft office project server 2007  managing projects and programs (70-634)
cv44187.xml,mcitp - microsoft office project server 2007  managing projects and programs (70-634),,,,,,,,,6,(70-634)
cv44187.xml,mcitp - microsoft office project server 2007  managing projects and programs (70-634),,,,,,,,,6,mcitp - microsoft office project server 2007  managing projects and programs
cv43440.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified scrum master
cv43440.xml,certification; found in certifications; matched to list,,,,,,,,,2,itil v3
cv43440.xml,certification; found in certifications,,,,,,,,,3,certified scrum master  scrum alliance
cv43440.xml,certification; found in certifications,,2013,,,,,,,,rational unified process - rup
cv43440.xml,certification; found in certifications,,2013,,,,,,,,iso/iec 20000  exin
cv43440.xml,certification; found in certifications,,2013,,,,,,,,iso/iec 27002  exin
cv43440.xml,certification; found in certifications,,2011,,,,,,,,cobit foundation v4.1  isaca
cv43809.xml,certification; found in certifications,,,,,,,,,1,2001 impacta tecnologia sao paulo - sp
cv43809.xml,certification; found in certifications,,,,,,,,,2,certificacao ics hardware and cabling professional
cv43809.xml,certification; found in certifications,,,,,,,,,3,2002 rht system informatica ltda osasco - sp
cv43809.xml,certification; found in certifications,,,,,,,,,4,curso 672 - networking essentials
cv43809.xml,certification; found in certifications,,,,,,,,,5,curso 777 b - administering microsoft windows nt 4.0
cv43809.xml,certification; found in certifications,,,,,,,,,6,curso 2266 a - microsoft windows 2000 network and operating systems essentials   curso 2267 a - implementing microsoft windows 2000 professional and server
cv43809.xml,certification; found in certifications,,2008,,,,,,,,right informatica ltda barueri - sp
cv43809.xml,certification; found in certifications,,,,,,,,,8,fundamento do java - modulo i
cv43809.xml,certification; found in certifications,,,,,,,,,9,programa: programacao em java  orientacao a objetos  uml  swing  api  servlet  eclipse  tomcat
cv43809.xml,certification; found in certifications,,,,,,,,,10,duracao: 60 horas
cv43809.xml,certification; found in certifications,,,,,,,,,11,empresa aberta
cv43809.xml,certification; found in certifications,,,,,,,,,12,pj - empresa cogenetec consult e gestao de neg em tec da informacao ltda   sao paulo - sp
cv43809.xml,certification; found in certifications,,,,,,,,,13,cnpj: 02.203.279/0001-36
cv43809.xml,certification; found in certifications,,,,,,,,,14,ccm: 4.495.269-4
cv44541.xml,certification; matched to list,,,,,,,,,1,microsoft certified
cv44917.xml,certification; matched to list,,,,,,,,,1,cpa
cv44055.xml,certification; found in certifications; matched to list,,,,,,,,,1,project management professional
cv44055.xml,certification; found in certifications; matched to list,,,,,,,,,2,pmp
cv44055.xml,certification; found in certifications; matched to list,,,,,,,,,3,certified scrummaster
cv44055.xml,certification; found in certifications; matched to list,,,,,,,,,4,certified practitioner
cv44055.xml,certification; found in certifications,,,,,,,,,5,pmp  pmo value ring certified
cv44055.xml,certification; found in certifications,,,,,,,,,6,pmo-cp  certified scrummaster
cv44055.xml,certification; found in certifications,,,,,,,,,7,csm e certified scrum product
cv44055.xml,certification; found in certifications,,,,,,,,,8,pmo value ring certified practitioner (pmo global alliance)
cv44055.xml,certification; found in certifications,,,,,,,,,9,certified scrummaster (scrum alliance)
cv44055.xml,certification; found in certifications,,,,,,,,,10,certified scrum product owner (scrum alliance)
cv44055.xml,certification; found in certifications,,,,,,,,,11,owner - cspo
cv44055.xml,certification; found in certifications,,,,,,,,,12,bacharelado em ciencia da computacao pela pucpr (curitiba) com especializacao
cv44055.xml,bacharelado em ciencia da computacao pela pucpr (curitiba) com especializacao,,,,,,,,,12,(curitiba)
cv44055.xml,bacharelado em ciencia da computacao pela pucpr (curitiba) com especializacao,,,,,,,,,12,bacharelado em ciencia da computacao pela pucpr
cv44055.xml,certification; found in certifications,,,,,,,,,15,em gerenciamento de projetos pela fgv (brasilia) e victoria university of wellington
cv44055.xml,em gerenciamento de projetos pela fgv (brasilia) e victoria university of wellington,,,,,,,,,15,(brasilia)
cv44055.xml,em gerenciamento de projetos pela fgv (brasilia) e victoria university of wellington,,,,,,,,,15,em gerenciamento de projetos pela fgv
cv44055.xml,certification; found in certifications,,,,,,,,,18,nova zelandia
cv44055.xml,certification; found in certifications,,,,,,,,,19,ingles fluente  espanhol intermediario
cv44055.xml,certification; found in certifications,,,,,,,,,20,experiencia recente
cv44055.xml,certification; found in certifications,,,,2016,,current,,,,consultor  -  2016-atual
cv44055.xml,certification; found in certifications,,,,,,,,,22,consultoria em gerenciamento de projetos  programas e portfolio  revisao de
cv44055.xml,certification; found in certifications,,,,,,,,,23,processos e metodologias (tradicional e agil)  implantacao de escritorio de projetos
cv44055.xml,certification; found in certifications,,,,,,,,,24,(pmo) e planejamento estrategico com balanced scorecard. projetos realizados
cv44055.xml,(pmo) e planejamento estrategico com balanced scorecard. projetos realizados,,,,,,,,,24,(pmo)
cv44055.xml,certification; found in certifications,,,,,,,,,26,moeda: desenvolvimento de negocio e gestao de produto
cv44055.xml,certification; found in certifications,,,,,,,,,27,banco central do brasil/g4f: revisao da metodologia de gerenciamento de
cv40197.xml,certification; matched to list,,,,,,,,,1,certified associate
cv45942.xml,certification; matched to list,,,,,,,,,1,ccnp
cv45942.xml,certification; matched to list,,,,,,,,,2,cisco certified network associate
cv45942.xml,certification; matched to list,,,,,,,,,3,cisco certified network
cv45942.xml,certification; matched to list,,,,,,,,,4,cisco certified
cv45942.xml,certification; matched to list,,,,,,,,,5,certified network associate
cv45942.xml,certification; matched to list,,,,,,,,,6,ccna
cv45942.xml,certification; matched to list,,,,,,,,,7,jncia
cv45942.xml,certification; matched to list,,,,,,,,,8,certified network professional
cv44025.xml,certification; matched to list,,,,,,,,,1,mcsa
cv44025.xml,certification; matched to list,,,,,,,,,2,pmp
cv44224.xml,certification; matched to list,,,,,,,,,1,mcp
cv44075.xml,certification; matched to list,,,,,,,,,1,pmp
cv44417.xml,certification; found in certifications; matched to list,,,,,,,,,1,mcsa
cv44417.xml,certification; found in certifications,,,,,,,,,2,hdi sca
cv44417.xml,certification; found in certifications,,,,,,,,,3,itil foundation v3
cv44417.xml,certification; found in certifications,,,,,,,,,4,operador de audio drt (registro profissional)
cv43689.xml,certification; matched to list,,,,,,,,,1,certified scrum master
cv39597.xml,certification; matched to list,,,,,,,,,1,mcsa
cv39597.xml,certification; matched to list,,,,,,,,,2,mcsd
cv43147.xml,certification; matched to list,,,,,,,,,1,pmp
cv44212.xml,certification; matched to list,,,,,,,,,1,itil v3
cv44684.xml,certification; matched to list,,,,,,,,,1,itil v3
cv44684.xml,certification; matched to list,,,,,,,,,2,pmp
cv44684.xml,certification; matched to list,,,,,,,,,3,project management professional
cv43811.xml,certification,,,,,,,,,1,uml (certified uml professional)
cv44248.xml,certification; found in certifications; matched to list,,,,,,,,,1,certified tester
cv44248.xml,certification; found in certifications,,,,,,,,,2,scrum fundamentals certified (sfc)  scrumstudy  registro 604590
cv44248.xml,scrum fundamentals certified (sfc)  scrumstudy  registro 604590,,,,,,,,,2,(sfc)
cv44248.xml,scrum fundamentals certified (sfc)  scrumstudy  registro 604590,,,,,,,,,2,scrum fundamentals certified
cv44123.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv44123.xml,certification; found in certifications; matched to list,,,,,,,,,2,project management professional
cv44123.xml,certification; matched to list,,,,,,,,,3,rn
cv44123.xml,certification; found in certifications,,,,,,,,,4,scrum fundamentals certified  certificate id 586278  scrumstudy
cv44123.xml,certification; found in certifications,,,,,,,,,5,scrum master  certificant id 000735458  scrum alliance
cv44123.xml,certification; found in certifications,,,,,,,,,6,requisitos orientado ao negocio - x25 treinamento e consultoria
cv44123.xml,certification; found in certifications,,,,,,,,,7,itil - certificacao em andamento
cv2574.xml,certification; matched to list,,,,,,,,,1,certified tester
cv42688.xml,certification; found in certifications,,,,,,,,,1,certificacao itil foundation concluida
cv42688.xml,certification; matched to list,,,,,,,,,2,mcp
cv42688.xml,certification; matched to list,,,,,,,,,3,ccna
cv45890.xml,certification; found in certifications; matched to list,,,,,,,,,1,pmp
cv45890.xml,certification; found in certifications,,,,,,,,,2,ctfl at  bstqb
cv45890.xml,certification; found in certifications,,,,,,,,,3,ctfl  bstqb
cv45890.xml,certification; found in certifications,,,,,,,,,4,especializacoes
cv45890.xml,certification; found in certifications,,,,,,,,,5,melhores praticas de gerenciamento de projetos  projectlab
cv45890.xml,certification; found in certifications,,,,,,,,,6,pmbok avancado  projectlab
cv45890.xml,certification; found in certifications,,,,,,,,,7,ms project  ecthos
cv45890.xml,certification; found in certifications,,,,,,,,,8,spider project  ecthos
cv45890.xml,certification; found in certifications,,,,,,,,,9,especializacao em oracle - programacao pl/sql  estacio de sa
cv45890.xml,certification; found in certifications,,,,,,,,,10,engenharia de requisitos  dba
cv45890.xml,certification; found in certifications,,,,,,,,,11,analise de ponto de funcao  dba
cv45890.xml,certification; found in certifications,,,,,,,,,12,teste de software  dba
cv45890.xml,certification; found in certifications,,,,,,,,,13,java basico  dba
cv45890.xml,certification; found in certifications,,,,,,,,,14,ferramentas bi (powerplay / impromptu - cognos)  softtek
cv45890.xml,certification; found in certifications,,,,,,,,,15,computacao grafica (autocad)  digicon
cv45890.xml,computacao grafica (autocad)  digicon,,,,,,,,,15,(autocad)
cv45890.xml,computacao grafica (autocad)  digicon,,,,,,,,,15,computacao grafica
cv45890.xml,certification; found in certifications,,,,,,,,,18,qualidade no atendimento ao cliente  sebrae
cv45890.xml,certification; found in certifications,,,,,,,,,19,atendimento ao cliente  ebid
