id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv55424.xml,2018 - 2021 graduação em matemática universidade presbiteriana mackenzie,,,2021,,,2018,,,,,matemática,,graduação em matemática,false,deg-1,bachelors,bachelors,,,,universidade presbiteriana mackenzie
cv55424.xml,2009 - 2013 graduação em ciências da computação universidade católica de santos,,,2013,,,2009,,,2013,,ciências da computação,,graduação em ciências da computação,,deg-2,bachelors,bachelors,,,,universidade católica de santos
cv43689.xml,➢  sistemas de informação - faculdades metropolitanas unidas (fmu) / 2007,,,2007,,notknown,,,,2007,,,,,,deg-1,,,,,,faculdades metropolitanas unidas (fmu)
cv43689.xml,➢  técnico processamento de dados - fundação álvares penteado (fecap) / 2001,,,2001,,notknown,,,,2001,,,,,,deg-2,,,,,,fundação álvares penteado (fecap)
cv43508.xml,experience master of business administration (m.b.a.) scrum master bradoo project management jan 2018 - present são paulo area  brazil,,current,,,,,2018-01,,,,project management,,master of business administration,false,deg-1,mba,mba,,,,
cv43508.xml,2014 - 2015 scrum adoption in the company. improvement in stakeholder mindset. work still in progress. bachelor's degree information technology,,,2015,,,2014,,,,,information technology,,bachelor's degree,false,deg-2,bachelors,bachelors,,,,
cv45084.xml,• graduação: nível superior - curso em andamento. 5º semestre tecnologia da informação - senac,,,,,,,,,,,tecnologia da informação,,graduação,,deg-1,bachelors,bachelors,,,,senac
cv45084.xml,• graduação: nível superior - em pausa. 4º semestre - ciência da computação - universidade de brasília - unb,,,,,,,,,,,ciência da computação,,graduação,,deg-2,bachelors,bachelors,,,,universidade de brasília - unb
cv56295.xml,•  engenharia de computação. unifieo  concluído em 2016.,,,2016,,notknown,,,,2016,,engenharia de computação,,,true,deg-1,,,,,,unifieo
cv52105.xml,•   ensino médio - centro de ensino médio 304 de samambaia,,,,,,,,,,,,,ensino médio,,deg-1,ensino médio,high school or equivalent,,,,
cv52105.xml,cursando o 2° ano do ensino médio   •   wizard - curso de inglês concluído 2 anos   •   curso de assistente administrativo - senai taguatinga concluído,,,,,,,,,,,,,ensino médio,false,deg-2,ensino médio,some high school or equivalent,,,,senai taguatinga
cv47719.xml,instituição de ensino: universidade católica de brasília ; curso: tecnologia em análise e desenvolvimento de sistemas ;(3º semestre),,,,,,,,,,,tecnologia,,,,deg-1,,,,,,universidade católica de brasília
cv48808.xml,graduação bacharel em sistemas de informação - universidade projeção (concluído em 06/2015).,,,,2015-06,notknown,,,,,2015-06,,,graduação,true,deg-1,bachelors,bachelors,,,,universidade projeção
cv47519.xml,•   2018-concluído   design ui + mobile - mergo user experience,,,2018,,notknown,,,,,,design ui + mobile,,,false,deg-1,,,,,,design ui
cv47519.xml,•   2016-06/2018 (incompleto)   design gráfico - universidade cruzeiro do sul,,,2018,,,,2016-06,,,,design gráfico,,,false,deg-2,,,,,,universidade cruzeiro do sul
cv47519.xml,•   2017-01/2018 | ux academy – design de experiência do usuário    •   2018 /atualmente | udemy - design de interface,,,2018,,,,2017-01,,,,design de interface,,,false,deg-3,,,,,,ux academy
cv52935.xml,• nível superior completo (dezembro/2009) curso: psicologia local: universidade católica de brasília - ucb  cursos/ idiomas:  • inglês intermediário local: wisdom  • espanhol básico,,,,2009-12,notknown,,,,,2009-12,psicologia,,,true,deg-1,,,,,,universidade católica de brasília - ucb
cv52935.xml,local: centro europeu de idiomas  • pacote office (word  excel  power point) local: sarmento computadores  congressos/ workshops/ palestras  • i congresso brasileiro de psicodinâmica e clínica do trabalho - brasília ano: 2009 carga horária: 24h  • workshop de mapeamento de perfil comportamental e liderança - brasília,,,,,,,,,,,comportamental e liderança,,,,deg-2,,,,,,centro europeu de idiomas
cv49106.xml,ensino médio - técnico em processamento de dados  instituto de educação '9 de julho' - guarulhos  sp  1990,,,1990,,notknown,,,,1990,,técnico,,ensino médio,,deg-1,ensino médio,high school or equivalent,br,guarulhos,sp,instituto de educação '9 de julho'
cv48023.xml,● graduação em gestão de ti no udf- cursando 3º semestre,,,,,,,,,,,gestão,,graduação em gestão,false,deg-1,bachelors,bachelors,,,,ti no udf
